year,name,calendar,prefixed_id
388,year 0388,G,687972de-e866-4cb8-98e8-f89dadb61fe2
389,year 0389,G,0e5e6fed-c9e1-43ec-8686-e0d6de002b1d
390,year 0390,G,4710181c-f5ff-4a7d-84c8-272026c18546
391,year 0391,G,1737cd18-b9ea-4dbb-b16c-de591f5b0295
392,year 0392,G,324c84e3-d59d-48dd-9a0a-b1c37a713b5d
393,year 0393,G,e70d1346-8c34-4ef7-a443-013acb296e15
394,year 0394,G,3e5177e2-2e42-48e1-a92c-21fad66e8e39
395,year 0395,G,ae6d33da-4efd-4b7d-8618-521b93b69640
396,year 0396,G,f1bb046c-710d-4f7a-bf88-41d07a081604
397,year 0397,G,c9f9e5bb-e31e-4a72-ae04-412f65501b4b
398,year 0398,G,6b09814f-48d0-4f64-bc65-b696304e1db7
399,year 0399,G,3e1107c7-7938-44c1-bb25-3c3706d62823
400,year 0400,G,4ea2e150-3fb3-4eb4-ad1e-0d5dae83475e
401,year 0401,G,0f1f2dc2-a9f1-4910-a11d-c97f457876fe
402,year 0402,G,90b65dad-c925-4e81-a669-abfd5a03a25e
403,year 0403,G,6b6b0ed4-912c-47f0-9796-1e4a20a292a8
404,year 0404,G,2f9b50a1-94ba-4ef4-8eba-95f02107a175
405,year 0405,G,ec5523f6-64e3-4351-b9a7-42476db7b0e6
406,year 0406,G,69bdf79c-c2ec-4c8e-836b-212065f37c7d
407,year 0407,G,1faf640a-641b-4720-b68a-55860fbd9acb
408,year 0408,G,a6c724ba-c452-4ffe-9393-c710ac2d045e
409,year 0409,G,1f17cec6-786e-4adf-8335-67741763c4fe
410,year 0410,G,3389c5db-9965-408f-9ba4-75dfb0888745
411,year 0411,G,f0e87c1d-4599-4650-b476-c901d6c833a2
412,year 0412,G,a6b48919-ddd5-481e-8ec5-f321dccf1ead
413,year 0413,G,5b380c84-3144-4385-8522-c3216f34d468
414,year 0414,G,138d6161-c647-468f-a3b7-aeb2d033edd2
415,year 0415,G,aa289767-7f25-4446-a9b1-a6de0c21fbba
416,year 0416,G,2caf90a3-641f-44ee-b533-963217b15483
417,year 0417,G,70ef07f6-26c2-4265-baec-26148925f6a0
418,year 0418,G,aa6c9858-c8ae-48fc-86c8-0a97622e561d
419,year 0419,G,e7fb965e-5d2e-449a-922e-016fc0e61750
420,year 0420,G,8864a038-67e8-4597-a25d-ba6e5d8622da
421,year 0421,G,05a301c1-9cf2-4d17-a70f-456bda7348ec
422,year 0422,G,b60c9104-ec79-407f-9e91-6488860c47ea
423,year 0423,G,f54aa856-c9bf-4349-b5cb-9e058d984c63
424,year 0424,G,60a3df6b-c3ba-4d4d-9a90-b908bfc34e4a
425,year 0425,G,4f858ee6-057f-4fb4-ad70-e839b70a8646
426,year 0426,G,33a25dec-1190-4e73-b2b3-df0993d63c1f
427,year 0427,G,0912c042-3159-4fa4-b20a-e8e2a69ade42
428,year 0428,G,13d1f31a-259f-4a06-8e85-bab62512bd81
429,year 0429,G,9ec94c75-076b-4fac-b779-9949b10434a9
430,year 0430,G,61262f4d-4cc5-4364-b68a-6c8b314ea21b
431,year 0431,G,7b9bb0fc-45a2-47a0-abac-09d4efdb39dd
432,year 0432,G,8a6feee2-fa46-4cd0-b6f8-6215cda76260
433,year 0433,G,58188b76-1fd9-41ce-9930-8f3974803879
434,year 0434,G,e6e4e5c6-d2c9-463a-9cdc-00e376229cd7
435,year 0435,G,31d3829e-ea0f-4bf0-aef1-fc3123842ff3
436,year 0436,G,e52fbdfd-224b-4989-8d2f-8920d49aa6b5
437,year 0437,G,1c560b10-75b2-43c1-b618-08231ce17068
438,year 0438,G,ec2f5866-4599-44ee-a022-fb88c6356944
439,year 0439,G,a3aad5d8-aed2-4fc7-8d95-b246c112c2c5
440,year 0440,G,75f9f8d3-65c3-4336-b69f-48de3ed5052d
441,year 0441,G,22dcdfb7-db02-4702-8d51-25f571f2bdf2
442,year 0442,G,95dc026e-8605-4961-a921-f85e979eb5d6
443,year 0443,G,94745096-f582-4848-8c1e-f8f71acfd352
444,year 0444,G,7e226251-2079-48d6-90ac-9a6aa6575c3d
445,year 0445,G,8701ac44-9ef6-4b0c-974d-6305de67813d
446,year 0446,G,316b4443-accb-48ff-9106-54246762f266
447,year 0447,G,f6f138b8-1a3f-4c50-99be-28d630009a42
448,year 0448,G,5636dfaf-f3c2-45af-b121-2eac8d235b30
449,year 0449,G,c553a0e8-9220-44c7-ad68-4ca4874fb10f
450,year 0450,G,c50d9596-f44c-4b0c-84d3-cef6cfb024db
451,year 0451,G,5ae5b9a6-bd53-45e5-912c-c952ef904c9a
452,year 0452,G,4d462b67-c351-4084-a48a-d588abeb66d7
453,year 0453,G,698550b3-ce8d-4462-b3f8-6ddae26b9db1
454,year 0454,G,e54e92ba-934b-4de8-8b75-63528ae03641
455,year 0455,G,421ebd5b-6b18-40a1-a706-9be70f9a91f0
456,year 0456,G,0daa56f2-7e0c-4268-8083-98bf2e7bbcfd
457,year 0457,G,a427b491-8e82-495a-a1f2-6b4651e88890
458,year 0458,G,896d729d-4353-4de3-8284-38fa3bee83c8
459,year 0459,G,c9ce6069-6094-428b-8911-2318e2dcee5e
460,year 0460,G,f9aa44b8-7b12-4596-a115-bf44bf9aadd8
461,year 0461,G,93f6c876-dc83-4ba9-ab40-b95ef76d3a6e
462,year 0462,G,fe9dde6a-7e9c-49fd-a74e-2dc4759e9d6d
463,year 0463,G,a81dabd5-3a71-47ea-a9d6-b9199c413638
464,year 0464,G,96f3d33d-f7c3-48f9-b4b2-c24be109fd6f
465,year 0465,G,6d70baee-c7e9-456d-b658-7c58ea05492c
466,year 0466,G,56e76d42-17a4-4418-a642-921a973a4d13
467,year 0467,G,93c27363-d02f-4c20-8e2f-5af222884539
468,year 0468,G,e20ec573-6758-4311-bad8-f70b160bd1c6
469,year 0469,G,5362a5f4-3244-4f05-afd6-c0896e874761
470,year 0470,G,0c0a6de5-4bb8-4cfa-814e-af6d2ae5841e
471,year 0471,G,d4986366-a9c6-42c1-ae0b-54d9c905cf28
472,year 0472,G,40740c63-af3a-4edd-be24-d5617ad43f4b
473,year 0473,G,7cf0eb63-5e51-40a0-a6d6-2e2caca08205
474,year 0474,G,5a2b26f4-3d3b-4fba-bbe5-567c0a53ce48
475,year 0475,G,7ce7b825-eff8-49d5-9f22-158a244e0200
476,year 0476,G,283812f4-032a-425f-ae74-efd708288d41
477,year 0477,G,c6b4142a-2fe4-44ca-b151-be97c943fcc0
478,year 0478,G,40b1eeca-791c-48e6-8df9-7e0de96a2024
479,year 0479,G,70f0c31d-b00e-47c7-babf-20892d7339f5
480,year 0480,G,5b83d473-a830-46a7-8950-671cb12c4492
481,year 0481,G,926f1269-706b-42e0-a56a-28b3648612ee
482,year 0482,G,5ed1658e-aa4b-4e96-99fb-ca5876e93b77
483,year 0483,G,4a2628f6-cdb4-483d-b123-583bac9975e4
484,year 0484,G,3d2d7b2c-772d-4f36-bc62-0f2b794497f5
485,year 0485,G,1ce7ed3b-6223-450b-b9fd-40cfb63436fb
486,year 0486,G,264dd337-8cf7-4bca-829d-0b861c4eb283
487,year 0487,G,e4d23566-bc9e-4ee4-98a6-3e7298828552
488,year 0488,G,9be0d77e-1316-47ae-8599-793b23b27b55
489,year 0489,G,adf85fc8-2d08-4738-9402-ed6094ec5454
490,year 0490,G,0fc825f4-319d-4b1d-819a-1fba3437f451
491,year 0491,G,f538fbbb-97de-4735-b114-9209a2263860
492,year 0492,G,964c1c6a-244e-4d6a-9bd6-c3ae084b1598
493,year 0493,G,05f678d6-d352-4b4d-9702-6d390911fdc0
494,year 0494,G,55fd1084-2619-4439-9eea-0da3e8b6b120
495,year 0495,G,53523b93-8001-4501-9d3b-d3098c547c9b
496,year 0496,G,3951a64e-bbe0-447a-841f-cf788a920fd0
497,year 0497,G,b5068a9c-e9ff-4c7e-8fff-044fb2055805
498,year 0498,G,d6cb2703-db49-4d36-bc27-1c27297e78f2
499,year 0499,G,eca8c232-2260-4a03-85ca-c0dc8246b965
500,year 0500,G,2125c2f1-bd1d-4332-8c6f-83b4ac58ff04
501,year 0501,G,d97425fa-7159-4439-9ee7-c21f2492482b
502,year 0502,G,005cb800-3ceb-478a-aa86-c7546bd19c1b
503,year 0503,G,835d32a2-b089-4502-8337-3554d42c5ae0
504,year 0504,G,f7f99216-0938-4200-be61-a7cd1af70c23
505,year 0505,G,6d4a8835-8de7-4ae2-9d60-44aa61b27cd3
506,year 0506,G,3d62d3f5-939e-43cf-9e65-1ec1d5956036
507,year 0507,G,e58de159-98d5-444b-8d2c-8dc52668fd03
508,year 0508,G,8b0e397c-8ccf-4c96-a382-251d4536f159
509,year 0509,G,369969f6-6777-4e38-9fe3-0011a2a5bef8
510,year 0510,G,1d15923b-6951-4c5c-b33c-5dc3d57f64fb
511,year 0511,G,8cb1e692-de11-4fb5-9b69-8dd412aff9e5
512,year 0512,G,dc0e7d9c-7340-44ff-8453-3bc6e9eb83d7
513,year 0513,G,2f58af32-1de5-4c76-9148-81d33e701631
514,year 0514,G,7e17f1bb-3fd2-467f-840f-4e893f94f8c4
515,year 0515,G,bb9e2064-38ff-4d65-9784-1d950ccf888f
516,year 0516,G,17ed7c44-742d-4042-aba1-2f1af7dd595f
517,year 0517,G,89990fc8-44d2-4262-90c8-f9ee9f08301e
518,year 0518,G,28dbb4f5-a239-4642-abf6-f9f2d9929555
519,year 0519,G,7afb2e8b-66b4-4c98-8a64-67019f65bf1c
520,year 0520,G,d4985445-ee20-4443-865e-2099843bf923
521,year 0521,G,5e05ed77-4ba9-45f3-89e9-8b291fa5f1a3
522,year 0522,G,8aaeb8ca-4a1c-4008-b98d-0c41b50b1c2a
523,year 0523,G,8901fdc4-1c3a-468f-b8de-cff91e13ef15
524,year 0524,G,370ec465-a0a3-4da2-a7db-2a8cf9e2e38f
525,year 0525,G,e8802c87-2849-4f44-a061-43b988cf7e7b
526,year 0526,G,b3efccbe-b624-4e07-b9d4-ec4af48135d0
527,year 0527,G,b04e52f9-5d8c-407a-b16f-905ed3d05044
528,year 0528,G,b50b566d-63ed-4e10-ac60-91d180132b7c
529,year 0529,G,80655a4f-f0a3-469d-ad09-8b31edcd5d49
530,year 0530,G,e3c67f18-ccd6-417f-9434-e66a553f69fe
531,year 0531,G,f1c214f7-17df-4905-80b4-95c75a6445cc
532,year 0532,G,c2a89eb6-46d5-4e0c-be16-18845ab7b37d
533,year 0533,G,8d4dfd1f-55ee-4074-8a2a-21e39409ff75
534,year 0534,G,10a0dee2-2333-4b1a-b739-4158b0fd9acd
535,year 0535,G,53790d36-70ed-43aa-9047-0671aca75066
536,year 0536,G,1f17fbf1-9e06-4034-9ac5-47becb9fc535
537,year 0537,G,0b7c67a1-75d0-403e-8b40-83cf00de375f
538,year 0538,G,a6647a6f-77ca-4130-bb6c-d7c24a79df52
539,year 0539,G,224f0ca0-6060-4244-b83c-aa11bed958ff
540,year 0540,G,9285f5a2-504d-4a9b-8ca5-b7a3451ced61
541,year 0541,G,7936bb32-2625-47ad-9e9f-99592d453941
542,year 0542,G,7959e82f-fdb2-4dd8-86eb-6c097d7b5933
543,year 0543,G,1e00b5da-c44d-4be4-89f6-f60741fbd8a7
544,year 0544,G,6cb45061-c1de-4fe8-bc7f-f35a60162eaa
545,year 0545,G,671aaa15-1520-4d57-8f2f-212c46f6f111
546,year 0546,G,47a8f831-7d0c-4080-af79-0863b8533329
547,year 0547,G,841117a9-86c4-4b94-999f-ae804c6f431e
548,year 0548,G,3bcac53f-b6cb-4ae9-8a81-e7a875ca8e17
549,year 0549,G,61b1f6ff-210d-47b2-90c3-e7420ca367ea
550,year 0550,G,a3bedd6b-28a8-465f-9fba-76534d27cc25
551,year 0551,G,c2165e92-d37d-4989-bc65-eea95cf645c7
552,year 0552,G,af2068ec-1e50-4d49-8825-98166693cfd8
553,year 0553,G,dd1f62f4-c8fd-4e29-a457-3800c5462c98
554,year 0554,G,a87a1ef0-01eb-4f6f-9e1c-c2a61721767e
555,year 0555,G,399d1399-d8a4-49a3-883b-9abf882d7204
556,year 0556,G,c4e0ff49-481d-42e5-8656-7067afb896c8
557,year 0557,G,49f80f63-48bf-4e63-bf5d-7f753a87d222
558,year 0558,G,6ad9af51-1b53-4b40-a1cb-6f259d98c6a0
559,year 0559,G,f7a3d0c3-4995-4146-ba5c-8be3281a59b3
560,year 0560,G,24e50c20-dbd9-49c8-b1d6-bf397fdba1bb
561,year 0561,G,36c2f946-1d90-4708-92bb-581024c427ef
562,year 0562,G,097f47d3-661c-47b1-abf3-916d6b969d8a
563,year 0563,G,9b66f9ed-3167-4d62-bca6-b3175269ddbf
564,year 0564,G,41b5414d-8b5d-449a-92a6-826894cbcb53
565,year 0565,G,e0a94141-971a-4377-b9ff-800a5335debc
566,year 0566,G,95ce31e6-0dd1-4783-b839-9039f501085e
567,year 0567,G,320b264b-be9d-4754-ae76-4cf44777a64a
568,year 0568,G,31801ed3-4bc5-4aa5-98f0-66cac604671d
569,year 0569,G,53bbffb6-4b4a-4a5b-a453-210287bc081b
570,year 0570,G,d24baa7b-6fee-47b5-ba75-624840e46c6a
571,year 0571,G,78be7a5f-84d8-41b1-8e98-3dca3fa95e81
572,year 0572,G,7a17f5ff-f54f-4120-a323-4cd2c26c5938
573,year 0573,G,d937549e-7f8e-49f0-b2aa-899e397ae2b0
574,year 0574,G,d98b0692-938b-448b-919b-db61d7752fba
575,year 0575,G,7a9a6fa2-4356-4569-becc-f5a00e91cb7a
576,year 0576,G,27489523-c31c-4dcd-9442-333a3f30b352
577,year 0577,G,bf14b184-6e33-4604-892d-0489097dc59c
578,year 0578,G,482f8a48-52ba-4746-a4d5-5f1fcfea9640
579,year 0579,G,b17b3810-4b18-4fc1-9e10-2ae064d6ea9f
580,year 0580,G,09725c99-247d-4dd2-9707-3b8820350c53
581,year 0581,G,feb33173-5d02-4814-8ee3-a9577cfb3078
582,year 0582,G,060777f6-3f17-4f31-a95c-3638249d370d
583,year 0583,G,80490187-2505-421e-82b4-dae1261e0ccd
584,year 0584,G,0a2f0b48-5f65-4c8b-9b29-a467007a7ec5
585,year 0585,G,72825e65-50bd-4f17-bc95-8e45d3eb3ede
586,year 0586,G,14a0df04-10ff-4b59-9874-2329d6429349
587,year 0587,G,9a4ece9f-ae00-4686-ab2a-a5da24c0b03a
588,year 0588,G,b83bed1d-9129-40bf-a498-69b38ac7aa94
589,year 0589,G,b7b92731-ede9-4d8c-80e5-92e28efabfb8
590,year 0590,G,579d3d3e-64f2-458c-bb1a-a645c0341f5b
591,year 0591,G,872a9f35-1df4-44fd-9001-11eef4fbd371
592,year 0592,G,2754959c-abb3-417d-b2eb-6d05d03f2f22
593,year 0593,G,61e1990d-7e39-43f8-9af4-5e3a9ab3caa5
594,year 0594,G,398c8398-65fa-482e-9ba2-5b0c8c530e95
595,year 0595,G,b458cc0f-61fa-4896-9478-439de54ce60f
596,year 0596,G,da9c8e5c-3002-448b-a04e-e1b79fde19a8
597,year 0597,G,f66a44bb-f52a-4b02-a27d-adfe6b136f83
598,year 0598,G,277d3c11-0ad8-40c7-8bff-74769d0a6cc9
599,year 0599,G,d674f25b-0e44-44cb-8f58-8ebdc71daa39
600,year 0600,G,fbfbe26f-750d-43e5-824c-6f1b0b666d48
601,year 0601,G,5db96429-51fb-444f-8430-13ab924a6f05
602,year 0602,G,5cfde69c-4931-4654-bf79-eba72ae6307e
603,year 0603,G,4d78ce98-7b63-4a07-a38f-5e715fc24338
604,year 0604,G,8b3c72a2-e6b2-4436-8d84-cdf47e413c40
605,year 0605,G,4a07fce4-3417-4f80-a3ab-b18a105341ab
606,year 0606,G,24d32b7d-bcb1-4b15-8689-7f391f127843
607,year 0607,G,b7ae4232-c892-4d1f-8528-699d3db41e7b
608,year 0608,G,2e96fa9e-34fc-4429-8954-210966f0525b
609,year 0609,G,589cbafc-282e-4462-b510-89a3daab3802
610,year 0610,G,f0697399-9652-420f-aa06-45e1e147b81c
611,year 0611,G,5a0923ad-071b-47d6-98c4-7cc12696d109
612,year 0612,G,d3682704-f076-4af3-b518-792f7e88bcf6
613,year 0613,G,d7171b9f-5d90-48c4-993e-fa261b4050fd
614,year 0614,G,a0a39b98-d959-463b-9682-d77831ed1cc8
615,year 0615,G,09076ccd-8c9a-4a8b-bd42-395d133ae24b
616,year 0616,G,0d1e4523-7669-4431-8888-e11009a6e992
617,year 0617,G,fb44740e-df8e-4a95-a82c-88824686dbb6
618,year 0618,G,1ef51ebf-2971-4c8f-a173-82d6ee4357d5
619,year 0619,G,8c74f4a8-7829-4fa4-9b66-ea4368ebc659
620,year 0620,G,a3d77445-e42e-48c8-b391-3d1568b89a13
621,year 0621,G,fb042713-2cf2-4593-afbe-3635b16e617d
622,year 0622,G,33ce3cfd-d986-4be2-b018-fac257bde6c1
623,year 0623,G,dfc67573-f331-42e6-b6f6-7078198825c9
624,year 0624,G,4b88ca35-1316-4162-b6ee-2a0141812da7
625,year 0625,G,9ba7002b-f181-48a5-b124-32269aa3d30d
626,year 0626,G,cc1228e8-13f7-4b55-b305-259d74088de3
627,year 0627,G,a361f177-2f85-4a1c-b235-3a6a7aed6272
628,year 0628,G,f456ff05-a256-4f9e-a732-a76a1ebe0fc2
629,year 0629,G,0d3e6eb2-60ab-497a-853b-95165327234a
630,year 0630,G,b172a788-b81e-4f37-b32c-b5ea3f2fbba8
631,year 0631,G,1dc8648e-cb39-4e36-a14d-c4f6eee5c717
632,year 0632,G,2a7e07ec-7090-4a08-9248-de9fca82ad4a
633,year 0633,G,bbf5445a-36cb-4769-acc3-8dab863950a8
634,year 0634,G,67b37445-dda8-4bd4-b9d2-72fd4e3c5b49
635,year 0635,G,20c98c8a-cf47-4048-84ad-27142489aeb9
636,year 0636,G,eed4e322-3fbf-4d0a-b09a-76f15a011933
637,year 0637,G,9e3cc1c0-911e-41d8-bb7b-d07c9f499f03
638,year 0638,G,739be979-0d8d-468b-be70-bbe0b0f4f71b
639,year 0639,G,8fc338d5-d0d9-4308-8ee3-21b72bb09f3b
640,year 0640,G,f3d5b7b0-5887-4396-be0b-db099277663c
641,year 0641,G,c460774b-95f7-4e96-9a9f-734ecbbb0c86
642,year 0642,G,cc20fbb5-4591-488a-b0b7-33505222ec32
643,year 0643,G,fe1941b9-ea18-4a72-8d71-7d32ae951ca3
644,year 0644,G,87d3c8c8-8f85-49f8-a175-3954babb57cd
645,year 0645,G,1a6dd4a9-50da-44ee-ac5c-e66ef650b963
646,year 0646,G,741461f3-ee3c-4d2f-9aec-c29e958ad8c9
647,year 0647,G,e1f7a166-bcf8-4524-b979-3b7539449894
648,year 0648,G,bddf37b6-7b63-42dc-a4f4-36436699dcc9
649,year 0649,G,991f0005-e0fd-4e93-b3d9-5c9ac2690263
650,year 0650,G,f75e39a6-dedc-421b-8346-c056abde4cc4
651,year 0651,G,f4bd3fb3-1a56-44a9-9e6a-934545460605
652,year 0652,G,9b48ef28-2016-4e81-ba33-2a65f7873d41
653,year 0653,G,a88a95c4-1be5-43eb-9eda-331c8e98c44f
654,year 0654,G,db293f11-8e7e-490f-b484-a09ca5568234
655,year 0655,G,467fde13-adf9-4e38-890d-19a215f72537
656,year 0656,G,beeb8f01-1c12-4877-af63-0256275fdcc7
657,year 0657,G,b0b91313-1ea3-4014-a277-665163579527
658,year 0658,G,d16b0568-cb6b-47ea-8e35-c95a5cec79bf
659,year 0659,G,0a83452d-98e1-4997-a571-a2d2c64a6368
660,year 0660,G,040a24bc-95a5-435c-835c-6263a7c26ce9
661,year 0661,G,92d5d6e3-5566-42e7-bf71-86b76c276f30
662,year 0662,G,741de017-270b-44c3-a773-9c814f429d1e
663,year 0663,G,eb97b46d-c08b-4177-b04e-e63b40a2c994
664,year 0664,G,b80b2160-d3f5-4dcf-aa3f-e1120d37b926
665,year 0665,G,316255ad-b58d-49f0-ad73-4306f5666c06
666,year 0666,G,e7229687-6934-4949-8859-cb868e6aeb4c
667,year 0667,G,e8f5f805-3384-4359-961d-e95f54974ccd
668,year 0668,G,b79e8e13-a66c-453f-bcfc-8dc12fee4ad3
669,year 0669,G,671ee583-d401-4181-a6e7-54586805cb5a
670,year 0670,G,3e55e736-65a0-41bd-ad8b-1bd53cea9493
671,year 0671,G,a86fec45-b710-4856-b721-b0ecec6ad937
672,year 0672,G,08607ac3-edf7-44f3-bc76-7247334b0e6b
673,year 0673,G,a3a4a94e-bfc2-49d0-b423-ca722f4ccca4
674,year 0674,G,5b8931a4-a74c-4296-a3f2-c5ff82dfbd61
675,year 0675,G,a3c07c05-29a6-4257-9ac1-29a90bac241a
676,year 0676,G,1ee16071-f835-4dea-bc66-30742555dab7
677,year 0677,G,3e65d86b-1f4f-43fe-bc1d-19ec9b72e4ca
678,year 0678,G,45cb6b85-8ab3-4899-8e8b-8745d704953f
679,year 0679,G,eca3c239-e053-47f2-ae8f-83f8ce19231d
680,year 0680,G,c4e25f4e-d00b-4157-8333-563a5bedb89a
681,year 0681,G,9b484958-d53d-4f22-9b48-cba2c5a171ce
682,year 0682,G,7e80294e-9d13-4265-8e36-03c0ca973538
683,year 0683,G,ebfb2f8e-a080-4a29-9c55-3a5e23439f17
684,year 0684,G,41f33da9-decf-41de-889d-2550d5de5a54
685,year 0685,G,391bf76b-44b8-49a6-8a04-b933592685d3
686,year 0686,G,f4331532-2429-44b7-9e61-20a31e4394aa
687,year 0687,G,3cb0c238-9f2f-4860-ab13-072335cbf8c3
688,year 0688,G,fb0724ff-287b-436b-b009-1d9fbce5a951
689,year 0689,G,fc41d9e5-cea3-49eb-8acc-efcd69587b5d
690,year 0690,G,cb1ddfb4-fc9b-497f-8640-840f279a6c91
691,year 0691,G,89b3dbf0-6b5a-434d-92d0-a771902f8368
692,year 0692,G,5fdbee9d-cff4-483a-97c2-7309c24a87a1
693,year 0693,G,4b488b5f-28e4-49c0-b41d-2c7f98a3381b
694,year 0694,G,f62dfe99-cdf9-4e61-8a5d-49d636503af4
695,year 0695,G,2b4ef14a-0dfe-486e-9c00-c6733af20545
696,year 0696,G,6f2b2d05-ca90-4bda-bfa7-10e803b60599
697,year 0697,G,092061b8-45c1-4ab6-8984-a30896d59e12
698,year 0698,G,9fd6d25f-aed6-4544-8c9e-1ff2e2c211a9
699,year 0699,G,f7dbfa5d-f83f-4908-84e0-affa8e217ee7
700,year 0700,G,8f2da4a0-0a46-406a-abaa-a6dd730974b3
701,year 0701,G,0b8f60e6-fd1c-475c-9c6b-8215bfb25e5f
702,year 0702,G,baca080e-5a04-424a-bd79-26483ea64bd0
703,year 0703,G,0008b5b8-963a-408d-90e2-b636648123b1
704,year 0704,G,8fd89dc3-e579-43a5-9be9-7f0fcee833b1
705,year 0705,G,a9587470-1dd0-45c6-9ea4-4468bb5fce5d
706,year 0706,G,b23da47a-c64e-4f40-8dd7-f261dae3432f
707,year 0707,G,d262815b-9171-4e9e-95b8-98e43457fedf
708,year 0708,G,4a4c14fb-73e8-433a-8dc2-2e9424bb510b
709,year 0709,G,c3196441-55eb-4494-8acb-74eaca5fb17a
710,year 0710,G,7c129ef1-ed8a-4920-862d-cec6318c26aa
711,year 0711,G,c8a9ed67-3be1-4824-9fe2-631e91ef8a12
712,year 0712,G,56536cce-9f21-45c2-80c3-4a64e6b85564
713,year 0713,G,85e49e7b-7ab2-4209-8dec-46ea55092185
714,year 0714,G,4e88e522-0b7c-47df-a239-ec3c5b6ceda2
715,year 0715,G,1fafaebc-0e28-4b46-92a1-0d5307a4aedf
716,year 0716,G,cab881c4-f68b-4900-82a5-582fb206df6f
717,year 0717,G,4deea1d2-b432-4d69-b220-adc86378f3cc
718,year 0718,G,f354c16c-ec24-4344-9c22-a14f8edb896d
719,year 0719,G,0d023ec5-4d01-4323-88ec-9ddee3cb019b
720,year 0720,G,47e359c2-5841-4a4d-9dc6-16d37e66a112
721,year 0721,G,de7178f0-89a3-4b64-8827-300439b11c3b
722,year 0722,G,93845b69-9d1d-44c3-98bb-c796c84558bf
723,year 0723,G,1e2a1d95-5891-45f1-836e-edf2a5e513fb
724,year 0724,G,883fcb7b-1443-475e-b168-407a1d0a2ce1
725,year 0725,G,ea7567d7-c310-4c29-8701-f544cb285f20
726,year 0726,G,aea05cbf-60e4-4e29-913a-387693a8699f
727,year 0727,G,621c2a66-0222-4d58-8d4a-52dc386653bd
728,year 0728,G,fdbed5be-fd5a-48cc-a9f3-1a9cc1defcbe
729,year 0729,G,6ea097c9-0909-47b5-8c5a-3625e7de43ba
730,year 0730,G,b9fa61e9-ae9f-42b1-a62d-12f88f6bf79b
731,year 0731,G,8d280f22-45ca-493b-9c0f-5fb77b78b4fa
732,year 0732,G,adc63a11-fd08-4166-beb8-9970ce1640ec
733,year 0733,G,570fd093-b447-4818-b3fc-92c7b165966b
734,year 0734,G,56fe99df-6436-4511-adc2-bd5579908b64
735,year 0735,G,216b24f3-747d-4b55-b433-ef0da099a073
736,year 0736,G,18a7b871-e1e7-4cf4-a59f-0e4f25625456
737,year 0737,G,5c28ecff-4bc0-45be-897d-ebfb52631338
738,year 0738,G,a3aefd34-cfb9-4761-8f15-8da30be3d40c
739,year 0739,G,1752a471-a471-4272-bb2b-2242ec5ec8e7
740,year 0740,G,4857a4f4-96cf-4f43-b35f-654e069fd8e4
741,year 0741,G,978a7d60-dc8f-4e66-b4c1-4074a654fa46
742,year 0742,G,ad66a9f5-f239-46fe-aa45-17d802bc638b
743,year 0743,G,f12f84af-fea3-4823-9ba8-f27587a816cb
744,year 0744,G,4909f4f5-9857-4181-9a35-1b4532ca1d19
745,year 0745,G,13e7f902-952f-4b00-b6fa-3e5b29010497
746,year 0746,G,9e086068-6819-4fae-bc6f-3a19681bf6ac
747,year 0747,G,53d9d4f3-2508-423c-8707-b67cf82247e3
748,year 0748,G,f2d631f9-c746-4606-8178-c0931754c2cd
749,year 0749,G,2e6930fa-82ad-4126-97e9-966ea3bc9726
750,year 0750,G,630c3204-a00c-4946-813a-3363a17d25bc
751,year 0751,G,810066eb-6033-4afc-957c-b2d23a946d5e
752,year 0752,G,d3efee0d-bb3a-44aa-b941-aef279d35a95
753,year 0753,G,93d0d000-5295-4686-a029-4e3f6786fa69
754,year 0754,G,f735a664-dfd5-4374-8fec-2725c10c5cd9
755,year 0755,G,c5677171-6bc2-47e7-9bbe-ebf0ac51520d
756,year 0756,G,1e3607d9-8aef-4343-a640-707cbaa1c720
757,year 0757,G,387cc533-9a0d-4ea1-a48b-9ef1ae6f8fcd
758,year 0758,G,902f7131-71d7-4455-838b-8eca9c7f4121
759,year 0759,G,07c5f4b3-3f07-4515-91e8-beaacee84f2f
760,year 0760,G,af2c6ccd-0e09-4c65-9f31-ca1750562341
761,year 0761,G,832263ea-8bf4-48ac-8971-af66cb29829a
762,year 0762,G,8349ac0e-3636-4ee5-998b-cd13393535ff
763,year 0763,G,b29b2ec8-ed9f-4ece-ba12-7177cce88dc4
764,year 0764,G,05862b2c-70dd-4c94-994e-98ad5553e150
765,year 0765,G,ad5b7807-943e-47fc-a7da-ba5324afe331
766,year 0766,G,8620d6b3-2613-44fc-b2cb-0203065843ea
767,year 0767,G,925f0989-2ac1-4589-9fe9-5181df700b8d
768,year 0768,G,26258e12-5474-47c8-afa9-df99f663ad2f
769,year 0769,G,601916bf-dc79-42c6-8c4f-f99cc6f962dc
770,year 0770,G,933bbc3b-9243-4e30-a57f-411d0c7a71fe
771,year 0771,G,c7463d05-dae4-40a2-a588-d7a201194273
772,year 0772,G,38d6fc39-b179-4c96-bc60-48d30c168efe
773,year 0773,G,b0eecbf3-5fb5-4b70-82fc-d21ad3fdd44f
774,year 0774,G,56a71054-ed3b-48b3-9458-95e514f2f58a
775,year 0775,G,673f631e-cb98-4dbb-a7b2-96f26ee556bc
776,year 0776,G,78abb256-25e6-4d2e-abab-efdfe7784106
