level,code,name,parent_code,prefixed_id
2,91.20,Activities of trade unions,91,567117c6-15cb-416e-ae08-cef03b307734
2,91.31,Activities of religious organizations,91,f476542a-86c0-4cdf-afc9-e1cedd752416
2,91.32,Activities of political organizations,91,87e1e9e3-e694-4096-aef0-e01206fce069
2,91.33,Activities of other membership organizations n.e.c.,91,e1b1212f-2c3a-4c3d-8807-b99807e1e4d8
2,92.11,Motion picture and video production,92,3cec0d46-1979-47ec-bcef-aa3e57562c21
2,92.12,Motion picture and video distribution,92,67b20227-5f27-4158-bd93-eccd38e17ebe
2,92.13,Motion picture projection,92,f6fd64cd-84a4-44aa-a2d4-05698e6f6511
2,92.20,Radio and television activities,92,d81cfec5-70aa-47df-8482-73ef02c7ec47
2,92.31,Artistic and literary creation and interpretation,92,bff402c9-733d-4f80-987f-3e4ab9b7e8a2
2,92.32,Operation of arts facilities,92,8372719e-815e-4b4e-b9f5-c016bbf189dc
2,92.33,Fair and amusement park activities,92,f2628558-71b5-4f20-8883-d2e1adae75b7
2,92.34,Other entertainment activities n.e.c.,92,58a6a7d7-94df-4a40-9fcc-ef720fce2a19
2,92.40,News agency activities,92,b537ba98-4937-4269-a5d9-d07ade3c60cd
2,92.51,Library and archives activities,92,bd1c10d9-a6a6-4f95-bae1-cb6748535872
2,92.52,Museums activities and preservation of historical sites and buildings,92,6492e14a-544e-4ea1-a24b-211cc30ad6e4
2,92.53,Botanical and zoological gardens and nature reserves activities,92,aa43c442-ceee-4482-920f-9afb3d617ed4
2,92.61,Operation of sports arenas and stadiums,92,2b17880d-b1b2-4fad-ab42-687585916ed8
2,92.62,Other sporting activities,92,6c871a9e-ee4c-4004-87a7-a12aa583b6d7
2,92.71,Gambling and betting activities,92,f4f43b4c-8e85-4273-9f19-f493d1c43056
2,92.72,Other recreational activities n.e.c.,92,ab8cd0a5-9dad-4711-a6e9-bb8d344b7573
2,93.01,Washing and dry-cleaning of textile and fur products,93,dc1ec85c-0e81-48de-a9d4-ed11fdbe9679
2,93.02,Hairdressing and other beauty treatment,93,92317c0c-5e9e-4e0e-9b18-d4496a8d0bf6
2,93.03,Funeral and related activities,93,babb631e-681a-40e8-81b9-93e743dda68c
2,93.04,Physical well-being activities,93,631e7f72-e8e0-4cc1-9b65-ad236961bc2f
2,93.05,Other service activities n.e.c.,93,fb92b0cb-ac8b-4b90-b9c9-93bf4170b79f
2,95.00,Activities of households as employers of domestic staff,95,061898e9-d8a1-40fa-9d18-024ed9a4123e
2,96.00,Undifferentiated goods producing activities of private households for own use,96,49ac0ed5-c9f3-479f-a176-9f0b9c019e19
2,97.00,Undifferentiated services producing activities of private households for own use,97,17e26984-9fad-4ae5-a83e-d3750f206b69
2,99.00,Extra-territorial organizations and bodies,99,1fec9682-dbbc-49e3-8266-9e58684fd273
