activitytype_from,activitytype_to,classification_from,classification_to,comment,prefixed_id,skos_uri
A_POWW,35.11,bonsai,nace_rev2,many-to-one correspondence,50eb88cc-411a-43b3-a117-fed89a94297d,http://www.w3.org/2004/02/skos/core#broadMatch
A_POWZ,35.11,bonsai,nace_rev2,many-to-one correspondence,20a5c020-ae1f-45e9-847e-d46c4b94a331,http://www.w3.org/2004/02/skos/core#broadMatch
A_pPigmeat,10.11,bonsai,nace_rev2,many-to-one correspondence,c50e6473-ad76-4808-98c8-c5355af1559f,http://www.w3.org/2004/02/skos/core#broadMatch
A_pPolmeat,10.12,bonsai,nace_rev2,one-to-one correspondence,ca49452b-cd2e-47a6-913e-f7f76cf72052,http://www.w3.org/2004/02/skos/core#exactMatch
A_PREM,24.41,bonsai,nace_rev2,many-to-one correspondence,99653e00-3d9d-4ca9-bc45-c90b75eb6a0c,http://www.w3.org/2004/02/skos/core#broadMatch
A_PREO,07.29,bonsai,nace_rev2,many-to-one correspondence,67baff14-e076-41c7-a917-9a439fdbeff0,http://www.w3.org/2004/02/skos/core#broadMatch
A_PREW,24.41,bonsai,nace_rev2,many-to-one correspondence,deb5bf5c-aad4-430f-be39-4c39fb87d077,http://www.w3.org/2004/02/skos/core#broadMatch
A_PRHH,97,bonsai,nace_rev2,one-to-one correspondence,98ca630e-fd59-47ba-8ba5-6f4b7ec43f3b,http://www.w3.org/2004/02/skos/core#exactMatch
A_Prmilk,10.51,bonsai,nace_rev2,many-to-one correspondence,59540712-2c77-4873-afe9-89bd69d233ee,http://www.w3.org/2004/02/skos/core#broadMatch
A_Prorice,10.6,bonsai,nace_rev2,many-to-one correspondence,b406d767-6607-4510-aceb-558beb075e82,http://www.w3.org/2004/02/skos/core#broadMatch
A_PTEL,53,bonsai,nace_rev2,one-to-one correspondence,e1560124-ee55-4af8-90f7-64510078b4f8,http://www.w3.org/2004/02/skos/core#exactMatch
A_PULP,17.1,bonsai,nace_rev2,one-to-one correspondence,a2cabe0b-8d98-4649-8199-1c6614ac58ca,http://www.w3.org/2004/02/skos/core#exactMatch
A_Pulss,01.11,bonsai,nace_rev2,many-to-one correspondence,e6341dbd-3816-44ad-a5d3-9e1b9383e400,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pumps,01.19,bonsai,nace_rev2,many-to-one correspondence,78ae7451-6d7a-491f-9103-b609b2bdfc4a,http://www.w3.org/2004/02/skos/core#broadMatch
A_Pyred,01.28,bonsai,nace_rev2,many-to-one correspondence,f36f9ba1-84c2-47a6-a45c-33ed9b35ef93,http://www.w3.org/2004/02/skos/core#broadMatch
A_Quina,01.11,bonsai,nace_rev2,many-to-one correspondence,f7f924d8-e18a-46b9-8e7c-b187e286aabb,http://www.w3.org/2004/02/skos/core#broadMatch
A_Quins,01.24,bonsai,nace_rev2,many-to-one correspondence,6076f66f-7792-4c7a-a694-590a15c68102,http://www.w3.org/2004/02/skos/core#broadMatch
A_Ramie,01.16,bonsai,nace_rev2,many-to-one correspondence,28068238-2afc-4dda-b864-6d71446b315c,http://www.w3.org/2004/02/skos/core#broadMatch
A_Raped,01.11,bonsai,nace_rev2,many-to-one correspondence,1dafc852-9cdc-4f1f-9922-86d0f49bba29,http://www.w3.org/2004/02/skos/core#broadMatch
A_Rasps,01.25,bonsai,nace_rev2,many-to-one correspondence,9b6bbd5b-dc9f-4619-a911-598ecbb982c8,http://www.w3.org/2004/02/skos/core#broadMatch
A_RATV,26.3,bonsai,nace_rev2,one-to-one correspondence,e00336ad-0d4d-49d0-9bbf-41cf786c9059,http://www.w3.org/2004/02/skos/core#exactMatch
A_REAL,68,bonsai,nace_rev2,one-to-one correspondence,0ef2f632-80ff-4700-a8eb-d9d34bf3ee5f,http://www.w3.org/2004/02/skos/core#exactMatch
A_RECR,59,bonsai,nace_rev2,one-to-one correspondence,f4af229c-1ac9-45a8-9be8-8fafa2a38271,http://www.w3.org/2004/02/skos/core#exactMatch
A_REFN,19.2,bonsai,nace_rev2,one-to-one correspondence,f54d547a-7882-4c1b-a814-33615e3d5fc6,http://www.w3.org/2004/02/skos/core#exactMatch
A_RESD,72,bonsai,nace_rev2,one-to-one correspondence,4848b37c-a57c-4819-869a-8621065ec121,http://www.w3.org/2004/02/skos/core#exactMatch
A_Ricey,01.12,bonsai,nace_rev2,one-to-one correspondence,f71986dd-03c9-4ea0-8cd4-76d530566db5,http://www.w3.org/2004/02/skos/core#exactMatch
A_Roots,01.13,bonsai,nace_rev2,many-to-one correspondence,a2b74acf-5ae6-4c34-b743-6a67f50718df,http://www.w3.org/2004/02/skos/core#broadMatch
A_Roscoff,10.83,bonsai,nace_rev2,one-to-one correspondence,878ee8e7-b10e-4197-bc6d-e5fb07b30bb6,http://www.w3.org/2004/02/skos/core#exactMatch
A_Rubber,22,bonsai,nace_rev2,many-to-one correspondence,104286c5-f0d7-46b1-9022-d3d89a5175d3,http://www.w3.org/2004/02/skos/core#broadMatch
A_RUBP,22,bonsai,nace_rev2,many-to-one correspondence,0b8ae785-feb3-4a84-87eb-2b4a0ef98d0e,http://www.w3.org/2004/02/skos/core#broadMatch
A_Ryee,01.11,bonsai,nace_rev2,many-to-one correspondence,b805de91-b4ca-4fed-acbb-1bafe2166524,http://www.w3.org/2004/02/skos/core#broadMatch
A_RYMS,38.32,bonsai,nace_rev2,many-to-one correspondence,f0ec2351-959e-4ee6-a816-b780cb7768c1,http://www.w3.org/2004/02/skos/core#broadMatch
A_Saffd,01.11,bonsai,nace_rev2,many-to-one correspondence,ee3ed4c0-ffa9-4f39-be28-b5006806f9b6,http://www.w3.org/2004/02/skos/core#broadMatch
A_SDCL,08.12,bonsai,nace_rev2,one-to-one correspondence,76d4b42e-9b92-426c-88da-6cd067d50c6d,http://www.w3.org/2004/02/skos/core#exactMatch
A_SE_biog,38.21,bonsai,nace_rev2,many-to-one correspondence,a07eba8c-a11b-47ec-9e45-329ad0040dbd,http://www.w3.org/2004/02/skos/core#broadMatch
A_SE_INCI,37,bonsai,nace_rev2,many-to-one correspondence,41dbede7-eb27-43b3-ba58-46fdfc39ce4b,http://www.w3.org/2004/02/skos/core#broadMatch
A_SE_INCI_no_recov,37,bonsai,nace_rev2,many-to-one correspondence,15606c3f-ff53-4051-9b81-d11885ddaa56,http://www.w3.org/2004/02/skos/core#broadMatch
A_SE_LAND,37,bonsai,nace_rev2,many-to-one correspondence,82d15c79-a243-4545-89c4-e0e1550f4984,http://www.w3.org/2004/02/skos/core#broadMatch
A_SE_OTHE,37,bonsai,nace_rev2,many-to-one correspondence,9d9cc72c-3d60-4969-a02a-cc107f629baf,http://www.w3.org/2004/02/skos/core#broadMatch
A_SE_RECY,37,bonsai,nace_rev2,many-to-one correspondence,f67755a6-c1d9-44c0-9cbf-fe0ed57455c3,http://www.w3.org/2004/02/skos/core#broadMatch
A_SE_wwater,37,bonsai,nace_rev2,many-to-one correspondence,24a63968-b7cb-4a15-b6bc-a2898bb9e895,http://www.w3.org/2004/02/skos/core#broadMatch
A_Seedcot,01.11,bonsai,nace_rev2,many-to-one correspondence,bec343bd-27dc-470d-be0b-34273e2dc87e,http://www.w3.org/2004/02/skos/core#broadMatch
A_Sesad,01.11,bonsai,nace_rev2,many-to-one correspondence,56e26110-3125-44c1-b063-cd7a0024e0c6,http://www.w3.org/2004/02/skos/core#broadMatch
A_Shemilk,01.45,bonsai,nace_rev2,many-to-one correspondence,8ca26d02-520b-4e78-8dc5-9310ac52c4fc,http://www.w3.org/2004/02/skos/core#broadMatch
A_Silk_ree,01.49,bonsai,nace_rev2,many-to-one correspondence,fc8c8f90-976d-4707-a560-c07e7d882672,http://www.w3.org/2004/02/skos/core#broadMatch
A_Silkw,01.49,bonsai,nace_rev2,many-to-one correspondence,2d86d915-ff02-4ea2-a482-9e51bc20a15a,http://www.w3.org/2004/02/skos/core#broadMatch
A_Sisal,01.16,bonsai,nace_rev2,many-to-one correspondence,fca302d1-379d-48da-864a-8ee8cb675ee2,http://www.w3.org/2004/02/skos/core#broadMatch
A_Snaia,01.49,bonsai,nace_rev2,many-to-one correspondence,bc270bc2-6d94-4d1f-8029-190d9fd99d36,http://www.w3.org/2004/02/skos/core#broadMatch
A_Sorgm,01.11,bonsai,nace_rev2,many-to-one correspondence,bf2d9f24-b959-43b8-b1fe-b5e5c46e8f5c,http://www.w3.org/2004/02/skos/core#broadMatch
A_Soybs,01.25,bonsai,nace_rev2,many-to-one correspondence,c6a3246a-6ac3-4d87-9c14-e522aa497b93,http://www.w3.org/2004/02/skos/core#broadMatch
A_Spics,01.28,bonsai,nace_rev2,many-to-one correspondence,d3973335-c787-46a6-bb7e-f727a54f1832,http://www.w3.org/2004/02/skos/core#broadMatch
A_Spinh,01.13,bonsai,nace_rev2,many-to-one correspondence,d3889049-1d2f-4233-8de0-c50147d764c4,http://www.w3.org/2004/02/skos/core#broadMatch
A_ST_INCI,38.21,bonsai,nace_rev2,many-to-one correspondence,4ea62702-15c6-42ff-9725-3166b9fb750a,http://www.w3.org/2004/02/skos/core#broadMatch
A_ST_INCI_no_recov,38.21,bonsai,nace_rev2,many-to-one correspondence,45bb12e7-7a4f-4a58-ad93-ec02d321b58d,http://www.w3.org/2004/02/skos/core#broadMatch
A_ST_LAND,38.21,bonsai,nace_rev2,many-to-one correspondence,5585f6bd-0e93-40e7-9393-d01d719721c2,http://www.w3.org/2004/02/skos/core#broadMatch
A_ST_OTHE,38.21,bonsai,nace_rev2,many-to-one correspondence,7e3dc6ad-b9ff-426a-b50c-3ae96dd6f137,http://www.w3.org/2004/02/skos/core#broadMatch
A_STEL,24.1,bonsai,nace_rev2,one-to-one correspondence,b0f66f4f-bd15-4c2c-93df-4d8f3d599b18,http://www.w3.org/2004/02/skos/core#exactMatch
A_STEW,38.32,bonsai,nace_rev2,many-to-one correspondence,fc9d7a16-2ab9-4675-9ce8-2087c3b0a8d5,http://www.w3.org/2004/02/skos/core#broadMatch
A_STON,08.11,bonsai,nace_rev2,one-to-one correspondence,d37fbe4e-6a95-4906-b353-67a966f4195a,http://www.w3.org/2004/02/skos/core#exactMatch
A_Stras,01.25,bonsai,nace_rev2,many-to-one correspondence,c42b3bb0-2346-4b6c-a2b2-86303c8aa7c7,http://www.w3.org/2004/02/skos/core#broadMatch
A_Stris,01.25,bonsai,nace_rev2,many-to-one correspondence,f7dd4dbd-e498-4c68-b5f9-3e46afb88738,http://www.w3.org/2004/02/skos/core#broadMatch
A_Sugae,01.14,bonsai,nace_rev2,many-to-one correspondence,24ad706f-d8d5-4a72-a261-42907dc58d1a,http://www.w3.org/2004/02/skos/core#broadMatch
A_Sugar,10.81,bonsai,nace_rev2,one-to-one correspondence,fddd0db9-cb1c-4d7a-9332-a65116e5f2c2,http://www.w3.org/2004/02/skos/core#exactMatch
A_Sugas,01.19,bonsai,nace_rev2,many-to-one correspondence,0197c0f1-ddb8-48d5-952b-2134ca3bac80,http://www.w3.org/2004/02/skos/core#broadMatch
A_Sugat,01.14,bonsai,nace_rev2,many-to-one correspondence,37234602-abc7-4d79-bf89-9efd3df596b1,http://www.w3.org/2004/02/skos/core#broadMatch
A_Sunfd,01.11,bonsai,nace_rev2,many-to-one correspondence,443585f6-1b2d-484e-8c34-186e735d9ab4,http://www.w3.org/2004/02/skos/core#broadMatch
A_Swees,01.13,bonsai,nace_rev2,many-to-one correspondence,b3c00b31-4482-43f5-b40b-f6533d7b78ab,http://www.w3.org/2004/02/skos/core#broadMatch
A_TAIR,51,bonsai,nace_rev2,one-to-one correspondence,6baefc67-3bda-45ba-8f07-7d85a9b3ed35,http://www.w3.org/2004/02/skos/core#exactMatch
A_Talld,01.11,bonsai,nace_rev2,many-to-one correspondence,4ef27402-6687-475c-b43d-0ec8d0217690,http://www.w3.org/2004/02/skos/core#broadMatch
A_Taro,01.26,bonsai,nace_rev2,many-to-one correspondence,58569fda-38c1-4ec0-9e0f-9ea2cb07ac0a,http://www.w3.org/2004/02/skos/core#broadMatch
A_TAUX,52,bonsai,nace_rev2,one-to-one correspondence,a3e55f9f-546c-40fa-9eb2-1cb4a8ebb6f8,http://www.w3.org/2004/02/skos/core#exactMatch
A_TDFU,45,bonsai,nace_rev2,many-to-one correspondence,37b57e2a-1aec-4fe9-8264-b291d4343ca5,http://www.w3.org/2004/02/skos/core#broadMatch
A_TDMO,45,bonsai,nace_rev2,many-to-one correspondence,c66bd29f-0e6b-44e9-859e-b2663e260faf,http://www.w3.org/2004/02/skos/core#broadMatch
A_TDRT,47,bonsai,nace_rev2,one-to-one correspondence,c045c916-1f7e-48df-ad4e-1ad6731e1270,http://www.w3.org/2004/02/skos/core#exactMatch
A_TDWH,46,bonsai,nace_rev2,one-to-one correspondence,a1504752-5c85-47dd-8f94-eeb80c735d09,http://www.w3.org/2004/02/skos/core#exactMatch
A_TE_INCI,38.21,bonsai,nace_rev2,many-to-one correspondence,89ef3845-71d9-472b-bf9c-462a06586989,http://www.w3.org/2004/02/skos/core#broadMatch
A_TE_INCI_no_recov,38.21,bonsai,nace_rev2,many-to-one correspondence,2a71a7fd-da6b-4898-9218-f753e6fa9925,http://www.w3.org/2004/02/skos/core#broadMatch
A_TE_LAND,38.21,bonsai,nace_rev2,many-to-one correspondence,1ce3d5e1-4e57-4e2b-8e73-5cf56957ac22,http://www.w3.org/2004/02/skos/core#broadMatch
A_TE_RECY,38.32,bonsai,nace_rev2,many-to-one correspondence,380d2423-b659-4ea1-9d5e-0f79113ce39e,http://www.w3.org/2004/02/skos/core#broadMatch
A_Teaa,01.27,bonsai,nace_rev2,many-to-one correspondence,7df2302e-9d78-401a-902c-3c0e334aa959,http://www.w3.org/2004/02/skos/core#broadMatch
A_TEXT,13,bonsai,nace_rev2,one-to-one correspondence,e69a1ac5-0d4c-4438-89bf-1921673fa8d8,http://www.w3.org/2004/02/skos/core#exactMatch
A_TLND,49,bonsai,nace_rev2,many-to-one correspondence,da6aaacf-95d8-4271-938a-71caa0c373eb,http://www.w3.org/2004/02/skos/core#broadMatch
A_Tmand,01.23,bonsai,nace_rev2,many-to-one correspondence,28d9349f-151e-40ec-b234-e81986f33e54,http://www.w3.org/2004/02/skos/core#broadMatch
A_Tobac,01.15,bonsai,nace_rev2,one-to-one correspondence,7413901e-02e1-4ddc-83d0-01c881b03668,http://www.w3.org/2004/02/skos/core#exactMatch
A_TOBC,12,bonsai,nace_rev2,one-to-one correspondence,e607d8a4-7da6-4a70-a1e3-649ee3d311f1,http://www.w3.org/2004/02/skos/core#exactMatch
A_Tomas,01.13,bonsai,nace_rev2,many-to-one correspondence,238ee3b4-4954-4ad1-99a0-03aff1004306,http://www.w3.org/2004/02/skos/core#broadMatch
A_TPIP,49.5,bonsai,nace_rev2,one-to-one correspondence,b078a90f-0914-49a2-aa80-43ea169c16df,http://www.w3.org/2004/02/skos/core#exactMatch
A_TRAI,49,bonsai,nace_rev2,many-to-one correspondence,2b062569-1e88-4280-a762-02f97d9ce7ba,http://www.w3.org/2004/02/skos/core#broadMatch
A_Trite,01.11,bonsai,nace_rev2,many-to-one correspondence,e1ed645c-f92a-4261-bbb6-44b8788437b8,http://www.w3.org/2004/02/skos/core#broadMatch
A_truck,29,bonsai,nace_rev2,many-to-one correspondence,1633ff66-61f5-4a3f-929a-9491b36aa98f,http://www.w3.org/2004/02/skos/core#broadMatch
A_Tung_nuts,01.25,bonsai,nace_rev2,many-to-one correspondence,ea267211-cbf9-4e73-9d13-6aaf0e9a3834,http://www.w3.org/2004/02/skos/core#broadMatch
A_TWAI,50,bonsai,nace_rev2,many-to-one correspondence,73ad7bed-24d4-4557-adb6-18e851bd3952,http://www.w3.org/2004/02/skos/core#broadMatch
A_TWAS,50,bonsai,nace_rev2,many-to-one correspondence,7657f76a-db2e-4461-a902-070f0fb7d0df,http://www.w3.org/2004/02/skos/core#broadMatch
A_UN_INCI,38.21,bonsai,nace_rev2,many-to-one correspondence,f286a930-9fb8-4b4d-b3a5-262bdb44e6f9,http://www.w3.org/2004/02/skos/core#broadMatch
A_UN_INCI_no_recov,38.21,bonsai,nace_rev2,many-to-one correspondence,ed3e5fe8-7793-410d-a84f-20e578f9bd70,http://www.w3.org/2004/02/skos/core#broadMatch
A_UN_LAND,38.21,bonsai,nace_rev2,many-to-one correspondence,dd0b886b-8685-4926-b783-b59527b88077,http://www.w3.org/2004/02/skos/core#broadMatch
A_UN_OTHE,38.21,bonsai,nace_rev2,many-to-one correspondence,655d8d27-f36e-49b8-8486-6e1d49f76b81,http://www.w3.org/2004/02/skos/core#broadMatch
A_UN_RECY,38.32,bonsai,nace_rev2,many-to-one correspondence,efbe5dbb-2b8a-4718-9881-c4b9467569ff,http://www.w3.org/2004/02/skos/core#broadMatch
A_Vania,01.28,bonsai,nace_rev2,many-to-one correspondence,7229be55-8986-4162-83c3-3dd0c1362b0f,http://www.w3.org/2004/02/skos/core#broadMatch
A_Vegfats,10.41,bonsai,nace_rev2,many-to-one correspondence,ecab3ddf-563e-4e52-8fad-2503c88c53e3,http://www.w3.org/2004/02/skos/core#broadMatch
A_Vegleg_nes,01.13,bonsai,nace_rev2,many-to-one correspondence,78eb0018-06c5-4cf9-81c5-c3a2ea1bc4b0,http://www.w3.org/2004/02/skos/core#broadMatch
A_Vetcs,01.11,bonsai,nace_rev2,many-to-one correspondence,c9ecdd66-8d4e-43de-a1cc-72a47e52d3e2,http://www.w3.org/2004/02/skos/core#broadMatch
A_Walnd,10.39,bonsai,nace_rev2,many-to-one correspondence,3247a0e6-c971-436a-9fa3-174316669881,http://www.w3.org/2004/02/skos/core#broadMatch
A_Walnl,01.25,bonsai,nace_rev2,many-to-one correspondence,a2a4d75b-7656-449b-a09f-40e5893031f1,http://www.w3.org/2004/02/skos/core#broadMatch
A_Wates,01.13,bonsai,nace_rev2,many-to-one correspondence,259b04a9-5d80-4d29-98de-086405cb70c3,http://www.w3.org/2004/02/skos/core#broadMatch
A_WATR,36,bonsai,nace_rev2,one-to-one correspondence,2589a9b6-c427-4e5c-bbd5-14b4d7822487,http://www.w3.org/2004/02/skos/core#exactMatch
A_Wheat,01.11,bonsai,nace_rev2,many-to-one correspondence,2d8cd5ad-f48d-49f3-ab06-cde827762905,http://www.w3.org/2004/02/skos/core#broadMatch
A_Whflour,10.6,bonsai,nace_rev2,many-to-one correspondence,13a2b656-42a5-446a-a775-11c0e66e5a58,http://www.w3.org/2004/02/skos/core#broadMatch
A_Wine,11.02,bonsai,nace_rev2,one-to-one correspondence,488fc9e4-41b3-4aa5-aa7c-2d15f92aeffd,http://www.w3.org/2004/02/skos/core#exactMatch
A_WO_OTHE,38.21,bonsai,nace_rev2,many-to-one correspondence,f0c8dc47-6563-458a-8e11-7b2d336d2879,http://www.w3.org/2004/02/skos/core#broadMatch
A_WOOD,16.29,bonsai,nace_rev2,one-to-one correspondence,a51a4919-3138-4741-a7a4-dbf94e0fe26d,http://www.w3.org/2004/02/skos/core#exactMatch
A_WOOW,38.32,bonsai,nace_rev2,many-to-one correspondence,6d67b3fb-8c72-4ef3-9446-227501e016fc,http://www.w3.org/2004/02/skos/core#broadMatch
A_Yams,01.13,bonsai,nace_rev2,many-to-one correspondence,31412725-20c0-40ea-b004-20898c52812c,http://www.w3.org/2004/02/skos/core#broadMatch
